id,popularity,budget,revenue,original_title,cast,director,keywords,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
240483,0.486351,21000000,0,Robot Overlords,"['Gillian Anderson', 'Ben Kingsley', 'Callan McAuliffe', 'Geraldine James', 'Steven Mackintosh']",Jon Wright,"['invasion', 'robot']",90,"['Adventure', 'Science Fiction', 'Action']","['British Film Institute (BFI)', 'Northern Ireland Screen', 'Pinewood Studios', 'British Film Company', 'Tempo Productions Limited']",2015-01-29,63,4.9,2015,19319991.4992037,0.0
321494,0.482422,0,0,The Man with the Iron Fists 2,"['RZA', 'Dustin Nguyen', 'Eugenia Yuan', 'Pim Bubear', 'Cary-Hiroyuki Tagawa']",Roel ReinÃ©,"['martial arts', 'sequel', 'revenge', 'slave']",90,['Action'],"['Living Films', 'Arcade Pictures', 'Iron Fists']",2015-03-10,43,4.7,2015,0.0,0.0
353595,0.47784,0,0,LEGO DC Comics Super Heroes: Justice League: Attack of the Legion of Doom!,"['Mark Hamill', 'Troy Baker', 'Nolan North', 'Josh Keaton', 'Khary Payton']",Rick Morales,['Unknown'],67,"['Action', 'Adventure', 'Animation', 'Family']",['Warner Bros. Animation'],2015-08-25,17,6.8,2015,0.0,0.0
360603,0.476341,0,0,Crown for Christmas,"['Danica McKellar', 'Rupert Penry-Jones', 'Ellie Botterill', 'Pavel Douglas', 'Colin McFarlane']",Alex Zamm,['Unknown'],84,['TV Movie'],['Unknown'],2015-11-27,10,7.6,2015,0.0,0.0
264337,0.475473,0,0,Spare Parts,"['Carlos PenaVega', 'George Lopez', 'Jamie Lee Curtis', 'Marisa Tomei', 'David Del Rio']",Sean McNamara,"['m.i.t.', 'hispanic', 'high school student', 'robotics club', 'car parts']",83,"['Action', 'Drama', 'Family']","['Brookwell-McNamara Entertainment', 'Pantelion Film', 'Televisa', 'Circle of Confusion']",2015-01-16,38,6.6,2015,0.0,0.0
289716,0.474788,0,0,The World Made Straight,"['Haley Joel Osment', 'Minka Kelly', 'Noah Wyle', 'Jeremy Irvine', 'Adelaide Clemens']",David Burris,"['appalachia', 'appalachian']",119,['Drama'],"['Myriad Pictures', 'Dreambridge Films', 'Bifrost Pictures']",2015-01-09,13,5.8,2015,0.0,0.0
296065,0.474626,0,0,Last Shift,"['Juliana Harkavy', 'Joshua Mikel', 'J. Larose', 'Natalie Victoria', 'Sarah Sculco']",Anthony DiBlasi,"['mask', 'telephone', 'supernatural', 'hell', 'cop']",88,"['Horror', 'Thriller']",['Skyra Entertainment'],2015-10-06,77,5.6,2015,0.0,0.0
337029,0.473344,0,0,Frankenstein,"['Carrie-Anne Moss', 'Danny Huston', 'Xavier Samuel', 'Tony Todd']",Bernard Rose,['frankenstein'],89,"['Horror', 'Thriller']","['Eclectic pictures', 'Summerstorm Entertainment', 'Bad Badger']",2015-11-03,14,4.5,2015,0.0,0.0
317952,0.471393,0,0,Cartel Land,"['Robert Hetrick', 'JosÃ© Manuel Mireles Valverde']",Matthew Heineman,"['mexico', 'arizona', 'cocaine', 'crack', 'murder']",100,"['Drama', 'Documentary']","['The Documentary Group', 'Our Time Projects']",2015-07-03,112,7.5,2015,0.0,0.0
325358,0.471091,20000000,0,Superfast!,"['Alex Ashbaugh', 'Dale Pavinkski', 'Lili Mirojnick', 'Andrea Navedo']",Jason Friedberg|Aaron Seltzer,"['spoof', 'automobile racing']",99,['Comedy'],"['The Safran Company', '3 in the Box']",2015-03-05,60,4.4,2015,18399991.9040035,0.0
272548,0.470991,0,0,Moonwalkers,"['Rupert Grint', 'Ron Perlman', 'Robert Sheehan', 'Stephen Campbell Moore', 'Eric Lampaert']",Antoine Bardou-Jacquet,['Unknown'],107,['Comedy'],"['Nexus Factory', 'Partizan Films', 'Potemkin Productions']",2015-03-14,53,6.0,2015,0.0,0.0
340275,0.470124,0,0,Chi-Raq,"['Teyonah Parris', 'Nick Cannon', 'Angela Bassett', 'Jennifer Hudson', 'Samuel L. Jackson']",Spike Lee,['chicago'],127,"['Music', 'Drama', 'Crime', 'Comedy']","['40 Acres & A Mule Filmworks', 'Amazon Studios']",2015-12-04,33,5.9,2015,0.0,0.0
309887,0.467556,5300000,0,Bad Asses on the Bayou,"['Danny Trejo', 'Danny Glover', 'John Amos', 'Loni Love', 'Jimmy Bennett']",Craig Moss,"['louisiana', 'kidnapping']",85,"['Comedy', 'Action']","['Sense and Sensibility Ventures', 'Silver Nitrate']",2015-03-06,24,5.8,2015,4875997.85456094,0.0
293771,0.459597,0,0,Dead Rising,"['Jesse Metcalfe', 'Meghan Ory', 'Keegan Connor Tracy', 'Virginia Madsen', 'Dennis Haysbert']",Zach Lipovsky,"['chain saw', 'infection', 'quarantine', 'zombies', 'based on video game']",118,"['Horror', 'Science Fiction']","['Di Bonaventura Pictures', 'Contradiction Films', 'Dead Rising Productions', 'Legendary Digital Media']",2015-03-27,82,4.9,2015,0.0,0.0
323373,0.454151,0,0,Deathgasm,"['Milo Cawthorne', 'Kimberley Crossman', 'Sam Berkley', 'Delaney Tabron', 'Colin Moy']",Jason Lei Howden,"['new zealand', 'college', 'friendship', 'teenage boy', 'metal band']",86,"['Comedy', 'Horror']","['The New Zealand Film Commission', 'Timpson Films', 'MPI Media Group', 'Metalheads']",2015-08-28,83,6.5,2015,0.0,0.0
323027,0.452939,0,0,Justice League: Gods and Monsters,"['Benjamin Bratt', 'Michael C. Hall', 'Tamara Taylor', 'Jason Isaacs', 'Paget Brewster']",Sam Liu,"['dc comics', 'superhero', 'super powers']",76,"['Action', 'Animation', 'Fantasy']","['DC Comics', 'Warner Bros. Animation']",2015-07-28,99,6.9,2015,0.0,0.0
354251,0.444265,0,0,Southbound,"['Kate Beahan', 'Matt Bettinelli-Olpin', 'Susan Burke', 'Zoe Cooper', 'Gerald Downey']",Roxanne Benjamin|David Bruckner|Patrick Horvath|Chad Villella|Matt Bettinelli-Olpin|Tyler Gillett|Justin Martinez|Radio Silence,"['anthology', 'woman director', 'horror anthology']",89,"['Fantasy', 'Thriller', 'Horror', 'Science Fiction']",['Willowbrook Regent Films'],2015-09-17,73,6.0,2015,0.0,0.0
329637,0.444193,0,0,Star Trek: Renegades,"['Walter Koenig', 'Sean Young', 'Manu Intiraymi', 'Bruce A. Young', 'Gary Graham']",Tim Russ,['Unknown'],88,"['Action', 'Science Fiction', 'Adventure', 'Fantasy']",['ST Renegades'],2015-08-01,31,4.1,2015,0.0,0.0
257444,0.443525,0,0,The Boy,"['David Morse', 'Rainn Wilson', 'Jared Breeze', 'Mike Vogel', 'Zuleikha Robinson']",Craig Macneill,['Unknown'],110,"['Thriller', 'Drama', 'Horror']","['Chiller Films', 'SpectreVision']",2015-08-14,22,6.1,2015,0.0,0.0
355338,0.442835,0,0,Riley's First Date?,"['Amy Poehler', 'Phyllis Smith', 'Bill Hader', 'Lewis Black', 'Mindy Kaling']",Josh Cooley,"['mother daughter relationship', 'rock music', 'girl', 'father daughter relationship', 'boyfriend']",5,"['Animation', 'Family']","['Walt Disney Pictures', 'Pixar Animation Studios']",2015-11-03,137,7.3,2015,0.0,0.0
309581,0.442067,0,0,Lila & Eve,"['Viola Davis', 'Jennifer Lopez', 'Shea Whigham', 'Aml Ameen', 'Andre Royo']",Charles Stone III,['Unknown'],94,"['Thriller', 'Drama']","['A&E Television Networks', 'ChickFlick Productions', 'Lifetime Productions']",2015-07-31,78,5.2,2015,0.0,0.0
293970,0.441882,0,0,The Final Girls,"['Taissa Farmiga', 'Malin Ã…kerman', 'Nina Dobrev', 'Alexander Ludwig', 'Alia Shawkat']",Todd Strauss-Schulson,"['virgin', 'summer camp', 'movie in movie', 'murder', 'slow motion scene']",91,"['Horror', 'Comedy']","['Groundswell Productions', 'Ulterior Productions', 'Studio Solutions']",2015-10-09,211,6.6,2015,0.0,0.0
279690,0.441402,0,0,He Never Died,"['Henry Rollins', 'Booboo Stewart', 'Jordan Todosey', 'Steven Ogg', 'James Cade']",Jason Krawczyk,['Unknown'],99,"['Thriller', 'Horror', 'Comedy', 'Drama']","['Alternate Ending Studios', '108 Media']",2015-03-17,65,6.3,2015,0.0,0.0
364067,0.439597999999999,0,0,A Very Murray Christmas,"['Bill Murray', 'Paul Shaffer', 'George Clooney', 'Miley Cyrus', 'Michael Cera']",Sofia Coppola,"['woman director', 'christmas']",56,"['Comedy', 'Music']","['American Zoetrope', 'South Beach Productions', 'Departed Productions']",2015-12-04,101,5.4,2015,0.0,0.0
318922,0.438409,0,0,Kill Your Friends,"['Nicholas Hoult', 'Craig Roberts', 'Georgia King', 'Tom Riley', 'Jim Piddock']",Owen Harris,"['magazine', 'music']",100,"['Thriller', 'Comedy', 'Crime']","['Altitude Film Entertainment', 'AI-Film', 'Unigram']",2015-11-06,54,5.5,2015,0.0,0.0
335077,0.437088,0,0,Battle For SkyArk,"['Garrett Coffey', 'Caon Mortenson', 'Riley Jane', 'Taylor Coliee', 'Luke Davis']",Simon Hung,['Unknown'],88,"['Family', 'Science Fiction', 'Action', 'Adventure']",['Mr.Monster'],2015-05-18,18,3.5,2015,0.0,0.0
274504,0.433072999999999,0,0,The Adderall Diaries,"['James Franco', 'Amber Heard', 'Ed Harris', 'Christian Slater', 'Wilmer Valderrama']",Pamela Romanowsky,"['based on novel', 'woman director']",105,"['Thriller', 'Action', 'Drama']","['RabbitBandini Productions', 'Windowseat Films']",2015-04-16,23,4.8,2015,0.0,0.0
244316,0.429892,10000000,0,Grizzly,"['James Marsden', 'Piper Perabo', 'Billy Bob Thornton', 'Thomas Jane', 'Michaela McManus']",David Hackl,"['grizzly bear', 'wilderness', 'alaska', 'survival', 'bear']",94,"['Action', 'Horror', 'Thriller']","['Purple Pictures', 'Paul Schiff Productions', 'Indomitable Entertainment']",2015-02-27,35,5.0,2015,9199995.95200178,0.0
352208,0.427116,0,0,Where to Invade Next,"['Michael Moore', 'Krista Kiuru', 'Tim Walker']",Michael Moore,"['germany', 'italy', 'france', 'usa', 'portugal']",120,['Documentary'],"['Dog Eat Dog Films', 'IMG Films']",2015-12-23,67,7.2,2015,0.0,0.0
311539,0.423161,0,0,A Christmas Horror Story,"['William Shatner', 'George Buza', 'Rob Archer', 'ZoÃ© De Grand Maison', 'Alex Ozerov']",Grant Harvey|Steven Hoban|Brett Sullivan,"['santa claus', 'christmas', 'krampus']",99,['Horror'],['Copperheart Entertainment'],2015-10-02,56,5.6,2015,0.0,0.0
277713,0.42179,0,0,Sunset Song,"['Peter Mullan', 'Agyness Deyn', 'Kevin Guthrie', 'Hugh Ross', 'Douglas Rankine']",Terence Davies,['Unknown'],135,['Drama'],"['Iris productions', 'Hurricane Films', 'SellOutPictures']",2015-12-04,19,7.1,2015,0.0,0.0
363483,0.417191,0,0,12 Gifts of Christmas,"['Katrina Law', 'Donna Mills', ""Aaron O'Connell"", 'Melanie Nelson']",Peter Sullivan,['christmas'],84,"['Family', 'TV Movie']",['Unknown'],2015-11-26,12,6.3,2015,0.0,0.0
344854,0.415041,0,0,The Pack,"['Anna Lise Phillips', 'Jack Campbell', 'Katie Moore', 'Hamish Phillips', 'Kieran Thomas McNamara']",Nick Robertson,['Unknown'],90,"['Thriller', 'Horror']","['Kojo Pictures', 'Lightning Entertainment', 'Screen Australia', 'ProdigyMovies', 'IFC Midnight']",2015-08-05,15,5.5,2015,0.0,0.0
354220,0.370258,0,0,The Girl in the Photographs,"['Kal Penn', 'Claudia Lee', 'Kenny Wormald', 'Toby Hemingway', 'Luke Baines']",Nick Simon,"['serial killer', 'tied feet', 'tied up while barefoot']",95,"['Crime', 'Horror', 'Thriller']",['Unknown'],2015-09-14,10,4.7,2015,0.0,0.0
283596,0.412877,0,0,The Legend of Barney Thomson,"['Robert Carlyle', 'Emma Thompson', 'Ray Winstone', 'Ashley Jensen', 'James Cosmo']",Robert Carlyle,['based on novel'],96,"['Thriller', 'Drama', 'Comedy']","['Sigma Films Ltd.', 'Trinity Works Entertainment', 'Latitude Media']",2015-07-24,21,5.7,2015,0.0,0.0
250225,0.412503,1000000,0,The Duke of Burgundy,"['Sidse Babett Knudsen', ""Chiara D'Anna"", 'Monica Swinn', 'Eugenia Caruso', 'Fatma Mohamed']",Peter Strickland,"['sadomasochism', 'lesbian', 'butterfly', 'lesbian love', 'autumn']",101,['Drama'],"['Pioneer Pictures', 'Rook Films']",2015-01-23,58,5.8,2015,919999.595200178,0.0
307479,0.409698,0,0,88,"['Katharine Isabelle', 'Christopher Lloyd', 'Kyle Schmid', 'Jesse McCartney', 'Michael Ironside']",April Mullen,"['diner', 'woman director']",88,"['Thriller', 'Action']",['WANGO Films'],2015-01-06,20,4.4,2015,0.0,0.0
339145,0.405095,0,0,The Girl in the Book,"['Emily VanCamp', 'Michael Nyqvist', 'Ana Mulvoy Ten', 'Talia Balsam', 'Ali Ahn']",Marya Cohn,['woman director'],86,['Drama'],['Varient Busted Buggy Entertainmen'],2015-06-13,23,6.2,2015,0.0,0.0
323660,0.404511,0,0,Avengers Grimm,"['Casper Van Dien', 'Rileah Vanderbilt', 'Milynn Sarley', 'Lauren Parkinson', 'Marah Fairclough']",Jeremy M. Inman,['Unknown'],90,"['Fantasy', 'Action', 'Adventure']",['The Asylum'],2015-03-17,23,3.8,2015,0.0,0.0
359983,0.250209,0,0,The Lion Guard: Return of the Roar,"['Max Charles', 'Jeff Bennett', 'Dusan Brown', 'Sarah Hyland', 'James Earl Jones']",Howy Parkins,['Unknown'],44,"['Family', 'TV Movie', 'Animation']",['Walt Disney Television Animation'],2015-11-22,48,5.9,2015,0.0,0.0
328595,0.398982,0,0,Parallels,"['Jessica Rothe', 'Michael Monks', 'Mark Hapka', 'Eric Jungmann']",Christopher Leone,['Unknown'],83,"['Science Fiction', 'Action']",['Fox Digital Studios'],2015-03-01,92,6.1,2015,0.0,0.0
329540,0.394466,1950000,0,The Marine 4: Moving Target,"['Mike Mizanin', 'Melissa Roxburgh', 'Josh Blacker', 'Matthew MacCaull', 'Paul McGillion']",William Kaufman,['Unknown'],90,"['Thriller', 'Action']",['WWE Studios'],2015-04-10,35,5.7,2015,1793999.21064034,0.0
306964,0.393642,0,0,Tales of Halloween,"['Keir Gilchrist', 'Pollyanna McIntosh', 'Samuel Witwer', 'Booboo Stewart', 'Adrienne Barbeau']",Darren Lynn Bousman|Axelle Carolyn|Adam Gierasch|Andrew Kasch|Neil Marshall|Lucky McKee|Ryan Schifrin|Mike Mendez|Dave Parker|John Skipp|Paul Solet,"['witch', 'based on novel', 'halloween', 'death', 'evil']",90,['Horror'],"['Epic Pictures Group', 'Film Entertainment Services']",2015-10-16,74,5.3,2015,0.0,0.0
360387,0.393566,1000000,0,Blunt Force Trauma,"['Mickey Rourke', 'Freida Pinto', 'Ryan Kwanten', 'Maruia Shelton', 'Carolina GÃ³mez']",Ken Sanzel,['Unknown'],92,"['Adventure', 'Action']",['ETA films'],2015-10-05,23,4.4,2015,919999.595200178,0.0
362185,0.391326,0,0,Operator,"['Mischa Barton', 'Luke Goss', 'Ving Rhames', 'Michael ParÃ©', 'Julie Guevara']",Obin Olson|Amariah Olson,"['hostage', 'officer', 'chaos', 'daughter', 'police']",88,"['Thriller', 'Action', 'Drama']","['Status Media & Entertainment', 'DV3 Productions', 'The Forgery', 'GA2 Productions']",2015-08-21,16,5.4,2015,0.0,0.0
94365,0.386529,0,0,The Human Centipede 3 (Final Sequence),"['Dieter Laser', 'Laurence R. Harvey', 'Robert LaSardo', ""Tommy 'Tiny' Lister"", 'Jay Tavare']",Tom Six,"['exploitation', 'sequel', 'gore', 'b movie', 'graphic violence']",103,['Horror'],['Six Entertainment'],2015-05-22,75,3.5,2015,0.0,0.0
322518,0.383183,0,0,The Intruders,"['Miranda Cosgrove', 'Donal Logue', 'Tom Sizemore', 'Jenessa Grant', 'Austin Butler']",Adam Massey,['Unknown'],92,['Thriller'],['Darius Films'],2015-02-24,26,4.9,2015,0.0,0.0
291272,0.382997,0,0,We Are Still Here,"['Barbara Crampton', 'Andrew Sensenig', 'Lisa Marie', 'Larry Fessenden', 'Monte Markham']",Ted Geoghegan,"['terror', 'countryside', 'secret', 'supernatural', 'spirit']",84,['Horror'],"['Dark Sky Films', 'Snowfort Pictures']",2015-06-05,91,5.5,2015,0.0,0.0
324963,0.712889999999999,0,0,Monster High: Haunted,"['Haviland Stillwell', 'Karen Strassman', 'Cameron Clarke', 'Todd Haberkorn', 'Laura Bailey']",Dan Fraga|William Lau,"['school', 'ghost']",75,"['Animation', 'Family', 'Fantasy']",['Mattel Playground Productions'],2015-03-02,11,7.0,2015,0.0,0.0
342927,0.378836,0,0,3-Headed Shark Attack,"['Karrueche Tran', 'Jaason Simmons', 'Rob Van Dam', 'Danny Trejo', 'Jena Sims']",Christopher Ray,"['monster', 'mutation', 'machete', 'shark', 'pacific garbage patch']",90,"['Science Fiction', 'Action', 'Horror']","['The Asylum', 'Syfy']",2015-07-20,15,3.8,2015,0.0,0.0
361159,0.37668,0,0,Navy Seals vs. Zombies,"['Ed Quinn', 'Michael Dudikoff', 'Rick Fox', 'Chad ""Gunner"" Lail', 'Molly Hagan']",Stanton Barrett,"['louisiana', 'navy seal', 'zombies', 'zombie violence', 'infected']",97,"['Horror', 'Action']","['Hollywood Media Bridge', 'Throne Productions']",2015-10-08,24,3.3,2015,0.0,0.0
365805,0.411416,0,0,Wrecker,"['Anna Hutchison', 'Andrea Whitburn', 'Jennifer Koenig', 'Don Knodel', 'Michael Dickson']",Michael Bafaro,['Unknown'],83,"['Thriller', 'Action', 'Horror']",['IW Wrecker Productions'],2015-11-06,12,3.6,2015,0.0,0.0
351964,0.374853,0,0,The Escort,"['Lyndsy Fonseca', 'Michael Doneger', 'Bruce Campbell', 'Sonya Walger', 'Rumer Willis']",Will Slocombe,"['father-son relationship', 'prostitute', 'magazine', 'escort service', 'writer']",88,"['Comedy', 'Romance']","['Skyhook Productions', 'Cloverhill Pictures', 'Perspective Productions']",2015-06-15,41,5.9,2015,0.0,0.0
362057,0.372889,0,0,Martyrs,"['Troian Bellisario', 'Bailey Noble', 'Kate Burton', 'Caitlin Carmichael', 'Melissa Tracy']",Kevin Goetz|Michael Goetz,"['child abuse', 'sadism', 'female friendship', 'afterlife', 'buried alive']",86,"['Drama', 'Horror', 'Thriller']","['Blumhouse Productions', 'The Safran Company', 'Temple Hill Entertainment']",2015-12-31,43,5.0,2015,0.0,0.0
137333,0.371145,0,0,Uncanny,"['Mark Webber', 'Lucy Griffiths', 'David Clayton Rogers', 'Rainn Wilson']",Matthew Leutwyler,['dark'],91,"['Thriller', 'Drama', 'Science Fiction']",['Accelerated Matter'],2015-01-31,21,6.1,2015,0.0,0.0
317198,0.370148,0,0,Bad Hair Day,"['Laura Marano', 'Leigh-Allyn Baker', 'Christian Campbell', 'Kiana Madeira', 'Christian Paul']",Erik Canuel,['Unknown'],90,"['TV Movie', 'Adventure', 'Comedy']",['Muse Entertainment Enterprises'],2015-02-13,21,6.5,2015,0.0,0.0
57876,0.369529,5000000,0,Area 51,"['Reid Warner', 'Darrin Bragg', 'Ben Rovner', 'Jelena Nik', 'Roy Abramsohn']",Oren Peli,"['found footage', 'area 51']",91,"['Horror', 'Thriller', 'Science Fiction']",['Insurge Pictures'],2015-05-15,82,4.4,2015,4599997.97600089,0.0
339533,0.369108,0,0,San Andreas Quake,"['Jhey Castles', 'Jason Woods', 'Grace Van Dien', 'Elaine Partnow', 'Lane Townsend']",John Baumgartner,"['earthquake', 'los angeles', 'family', 'tv', 'seismologist']",90,"['TV Movie', 'Action', 'Science Fiction']",['The Asylum'],2015-05-19,60,3.7,2015,0.0,0.0
277546,0.36817,6000000,0,The Runner,"['Nicolas Cage', 'Sarah Paulson', 'Connie Nielsen', 'Peter Fonda', 'Bryan Batt']",Austin Stark,['Unknown'],90,['Drama'],"['Paper Street Films', 'Back Lot Pictures', 'KGB Media']",2015-08-07,35,4.8,2015,5519997.57120106,0.0
308457,0.367617,0,0,Advantageous,"['Jacqueline Kim', 'James Urbaniak', 'Freya Adams', 'Ken Jeong', 'Jennifer Ehle']",Jennifer Phang,"['identity', 'unemployment', 'dystopic future', 'woman director', 'corporation']",92,"['Science Fiction', 'Drama', 'Family']",['Unknown'],2015-06-23,29,6.4,2015,0.0,0.0
306482,0.367434,0,0,Partisan,"['Vincent Cassel', 'Nigel Barber', 'Jeremy Chabriel', 'Florence Mezzara', 'Sosina Wogayehu']",Ariel Kleiman,"['birthday', 'chicken', 'food']",98,"['Thriller', 'Drama']","['Warp Films Australia', 'Animal Kingdom', 'Carver Films']",2015-01-25,16,5.8,2015,0.0,0.0
362105,0.36603,4400000,0,R.L. Stine's Monsterville: The Cabinet of Souls,"['Dove Cameron', 'Katherine McNamara', 'Ryan McCartan', 'Laine MacNeil', 'Briana Buckmaster']",Peter DeLuise,['Unknown'],85,"['Comedy', 'Horror']",['EveryWhere Studios'],2015-09-29,22,7.2,2015,4047998.21888078,0.0
330112,0.329164,0,0,Ashby,"['Mickey Rourke', 'Nat Wolff', 'Emma Roberts', 'Sarah Silverman', 'Adam Aalderks']",Tony McNamara,"['cia', 'assassin', 'romance', 'neighbor', 'teenager']",102,"['Drama', 'Romance', 'Comedy']","['Head Gear Films', 'Metrol Technology', 'Langley Park Productions']",2015-04-19,104,5.9,2015,0.0,0.0
322766,0.359826,0,0,Beautiful & Twisted,"['Rob Lowe', 'Paz Vega', 'Candice Bergen', 'Seychelle Gabriel', 'Jude Ciccolella']",Christopher Zalla,"['murder', 'true crime', 'tv movie']",90,"['Crime', 'Drama', 'Thriller']","['Sony Pictures Television', 'Silver Screen Pictures']",2015-01-31,21,5.4,2015,0.0,0.0
361931,0.357654,0,0,Ronaldo,['Cristiano Ronaldo'],Anthony Wonke,"['biography', 'soccer player']",0,['Documentary'],"['On The Corner Films', 'We Came, We Saw, We Conquered Studios']",2015-11-09,80,6.5,2015,0.0,0.0
318224,0.357614,0,0,Going Clear: Scientology and the Prison of Belief,"['Paul Haggis', 'Jason Beghe', 'Alex Gibney', 'Lawrence Wright', 'Sherry Stringfield']",Alex Gibney,"['cult', 'scientology']",119,['Documentary'],"['Jigsaw Productions', 'HBO Documentary Films', 'Sky Atlantic']",2015-01-25,186,7.8,2015,0.0,0.0
309503,0.357567,0,0,Zipper,"['Patrick Wilson', 'Lena Headey', 'Richard Dreyfuss', 'Ray Winstone', 'John Cho']",Mora Stephens,['woman director'],103,"['Thriller', 'Drama']","['Protozoa Pictures', 'Cargo Entertainment', '33 Pictures']",2015-08-28,30,5.5,2015,0.0,0.0
348811,0.356519,0,0,War Pigs,"['Luke Goss', 'Dolph Lundgren', 'Chuck Liddell', 'Noah Segan', 'Steven Luke']",Ryan Little,"['world war ii', 'nazis']",92,"['War', 'Action']","['VMI Worldwide', 'Verdi Productions', 'Schuetzle Company Productions', 'The Fyzz Facility']",2015-08-03,26,4.9,2015,0.0,0.0
310135,0.354624,0,0,Turbo Kid,"['Munro Chambers', 'Laurence Leboeuf', 'Michael Ironside', 'Aaron Jeffery', 'Edwin Wright']",FranÃ§ois Simard|Anouk Whissell|Yoann-Karl Whissell,"['post-apocalyptic', 'dystopia', 'gore', 'bmx', 'violence']",95,"['Adventure', 'Action', 'Comedy', 'Science Fiction']","['Epic Pictures Group', 'Timpson Films', 'EMA Films']",2015-08-14,136,6.6,2015,0.0,0.0
355111,0.350858,0,0,Barbie in Rock 'N Royals,"['Kelly Sheridan', 'Jordyn Kane', 'Chiara Zanni', 'Bethany Brown', 'Michael Dobson']",Karen J. Lloyd,"['princess', 'barbie doll']",84,"['Animation', 'Music', 'Family']",['Mattel'],2015-08-13,17,6.3,2015,0.0,0.0
335866,0.350599,0,0,Circle,"['Julie Benz', 'Carter Jenkins', 'Cesar Garcia', 'Mercy Malick', 'Lisa Pelikan']",Aaron Hann|Mario Miscione,"['survival', 'execution', 'stranger', 'no memory']",87,"['Drama', 'Horror', 'Science Fiction', 'Thriller']","['Votiv Films', 'Taggart Productions']",2015-10-02,167,6.1,2015,0.0,0.0
